              instance      n    k       time        ttb  cons_bal   cons_cmp     bal       cmp   repl   feas        seed
  del-n1000-k10-s20090   1000   10  1800.0011    49.7241    0.6303   767.6852  0.0000  409.8979  42908  40654  2934179333
  del-n1000-k10-s20090   1000   10  1800.0008  1410.0600    0.6395   662.3725  0.0000  409.8979  42500  40134  1143969877
  del-n1000-k10-s20090   1000   10  1800.0009   480.4880    0.7283   712.8221  0.0000  409.8979  44250  41992  2413944395
  del-n1000-k10-s20090   1000   10  1800.0010  1640.4466    0.1545   642.4656  0.0000  409.6412  39713  37622  1877496093
  del-n1000-k10-s20090   1000   10  1800.0009   905.3471    0.0473   829.1625  0.0000  411.2644  39110  36981   876005853
  del-n1000-k10-s20090   1000   10  1800.0008  1007.6122    1.9213   747.5869  0.0000  408.1245  39863  37759  1401210551
  del-n1000-k10-s20090   1000   10  1800.0010   327.4658    0.3797   709.5158  0.0000  409.6412  39979  37925  2095056622
  del-n1000-k10-s20090   1000   10  1800.0008  1372.7020    0.0478   930.6564  0.0000  414.5610  39949  37862  2027418177
  del-n1000-k10-s20090   1000   10  1800.0009   914.9558    0.0318   671.6298  0.0000  409.6412  39213  37066  2823435904
  del-n1000-k10-s21163   1000   10  1800.0009   319.0981    0.6176   920.8732  0.0000  403.3678  39601  38485  2260502984
  del-n1000-k10-s21163   1000   10  1800.0006  1430.1078    0.1212   869.3117  0.0000  411.2526  40082  38956  1673534929
  del-n1000-k10-s21163   1000   10  1800.0010  1112.6118    1.1322   816.5100  0.0000  402.7877  38694  37583  3637226907
  del-n1000-k10-s21163   1000   10  1800.0009   363.9442    2.0276   883.7000  0.0000  403.3678  39040  37970   929583587
  del-n1000-k10-s21163   1000   10  1800.0009  1732.4397    0.7500   978.4695  0.0000  402.4478  39004  37852   359065654
  del-n1000-k10-s21163   1000   10  1800.0007  1458.4947    0.2901   922.9291  0.0000  406.6639  38938  37868    61126950
  del-n1000-k10-s21163   1000   10  1800.0009   803.3837    0.8284   835.2251  0.0000  406.9641  38837  37733  2960325554
  del-n1000-k10-s21163   1000   10  1800.0023   815.2560    0.7614   639.6324  0.0000  407.1667  39731  38658  2412088457
  del-n1000-k10-s21163   1000   10  1800.0011  1485.8650    0.7804   707.1711  0.0000  404.0525  39739  38648  3597309201
