              instance      n    k       time        ttb  cons_bal   cons_cmp     bal       cmp   repl   feas          seed
del-n10000-k100-s11912  10000  100  1800.0023  1683.0342   53.1327   584.4929  0.0000  152.1501   1517    735     367018377
del-n10000-k100-s11912  10000  100  1800.0024  1538.6345   70.0355   448.8548  0.0000  141.4680   1499    727    2738672256
del-n10000-k100-s11912  10000  100  1800.0020   724.5072   60.2926   857.5716  0.0000  149.5810   1529    776    3919808059
del-n10000-k100-s11912  10000  100  1800.0022  1672.7020   67.3570   432.4954  0.0000  146.5965   1511    747    1065303404
del-n10000-k100-s11912  10000  100  1800.0019   923.8475   58.6421   837.2674  0.0000  150.1441   1539    772    2366242473
del-n10000-k100-s11912  10000  100  1800.0129   773.7868   53.2209   435.9821  0.0000  154.8521   1490    664    3170286003
del-n10000-k100-s11912  10000  100  1800.0021  1057.8578   56.5113   442.7441  0.0000  153.0386   1495    705    3285553508
del-n10000-k100-s11912  10000  100  1800.0568   140.2562   51.1887   567.7256  0.0000  149.1297   1525    739    3932070136
del-n10000-k100-s41105  10000  100  1800.0024   427.0151   59.5390   697.4748  0.0000  159.3002   1381    616    1061611011
del-n10000-k100-s41105  10000  100  1800.0005  1280.9121   62.6158   374.5707  0.0000  163.1208   1367    624    3434335511
del-n10000-k100-s41105  10000  100  1800.0024   617.2042   58.2224   455.1829  0.0000  154.0924   1378    650     129885680
del-n10000-k100-s41105  10000  100  1800.0209   749.6239   61.6531   420.3008  0.0000  163.1186   1374    616     100614826
del-n10000-k100-s41105  10000  100  1800.0020   846.4273   56.2945   742.3545  0.0000  145.6078   1359    643    3019206659
del-n10000-k100-s41105  10000  100  1800.0004  1295.2258   55.1814   467.9232  0.0000  163.5133   1385    621     156545258
