instance    n   k     time      ttb  cons_bal  cons_cmp  bal      cmp  repl  feas        seed
DT500-19  500  10     1800  959.873        NA        NA    0  204.971   438   438  1851198643
DT500-19  500  10     1800  106.481        NA        NA    0  206.401   439   439  2362801915
DT500-20  500  10     1800   1637.8        NA        NA    0   202.95   444   444  1984035762
DT500-20  500  10     1800  785.413        NA        NA    0  202.905   442   442   784824569
DT500-20  500  10     1800  1463.63        NA        NA    0  198.433   442   442   642718162
DT500-20  500  10     1800  77.2312        NA        NA    0  203.286   443   443   643629531
DT500-20  500  10     1800  607.535        NA        NA    0  203.314   444   444  1848565149
DT500-20  500  10     1800  1669.58        NA        NA    0   201.15   444   444   406542664
DT500-20  500  10  1800.01  235.519        NA        NA    0  198.126   442   442  2003357894
DT500-20  500  10     1800  702.848        NA        NA    0  204.985   443   442  4028791266
DT500-20  500  10  1800.01  271.092        NA        NA    0  203.314   443   443  3020590721
DT500-20  500  10     1800  705.452        NA        NA    0  198.229   443   443  1764384873
