              instance      n    k       time        ttb  cons_bal   cons_cmp     bal       cmp    repl    feas        seed
  del-n5000-k80-s23438   5000   80  1800.0010   444.9672   12.0577   952.3422  0.0015  388.7491   12805       0  2873058445
  del-n5000-k80-s23438   5000   80  1800.0193   827.1574   14.8140   543.6752  0.0023  294.8149   12856       0  1605624613
  del-n5000-k80-s23438   5000   80  1800.0212   864.2504   16.0444   490.1772  0.0016  756.2136   12805       0  3926824314
  del-n5000-k80-s24612   5000   80  1800.0010   843.3515   13.0296   365.5966  0.0008  297.1322   12915       0  1463422619
  del-n5000-k80-s24612   5000   80  1800.0368  1551.7119   16.2309   390.8164  0.0023  306.0041   12900       0   694313000
  del-n5000-k80-s24612   5000   80  1800.0010   668.6792   15.4355   390.6470  0.0045  399.3407   12905       0  2327710928
  del-n5000-k80-s24612   5000   80  1800.0009   262.9456   19.3620   407.9329  0.0018  524.0450   12947       0  1827058491
  del-n5000-k80-s24612   5000   80  1800.0010   661.0006   15.3063   438.4790  0.0032  354.0339   12896       0  2997000554
  del-n5000-k80-s24612   5000   80  1800.0010   914.9670   18.8324   578.9378  0.0031  574.4129   12917       0  2693655571
  del-n5000-k80-s24612   5000   80  1800.0009  1679.9071   25.5592   338.5187  0.0049  867.1603   12873       0  1406139900
  del-n5000-k80-s24612   5000   80  1800.0009  1632.8619   13.3167   396.1603  0.0008  410.0364   12892       0  3160691325
  del-n5000-k80-s24612   5000   80  1800.0010    30.0836   20.5804   343.3862  0.0010  204.2976   12899       0   293396586
  del-n5000-k80-s24612   5000   80  1800.0016  1318.1058   23.1033   687.0616  0.0020  595.4875   12929       0  3188059332
  del-n5000-k80-s55111   5000   80  1800.0010    53.6526   12.7990   509.7296  0.0008  500.3565   12569       0  2130821997
  del-n5000-k80-s55111   5000   80  1800.0009   394.8521   15.6065   334.5015  0.0000  580.3743   12572       1  3343537091
  del-n5000-k80-s55111   5000   80  1800.0010  1659.2261   11.0027   270.6592  0.0000  195.5631   12606       3  2271636993
  del-n5000-k80-s55111   5000   80  1800.0009  1170.0261   23.6969   444.0730  0.0002  292.5499   12575       0   453308152
  del-n5000-k80-s55111   5000   80  1800.0018   395.4092   16.5131   289.8707  0.0009  426.8720   12570       0  3124253380
  del-n5000-k80-s55111   5000   80  1800.0009  1024.5825   13.6186   353.2919  0.0000  270.5775   12560       1  2919205092
  del-n5000-k80-s55111   5000   80  1800.0010   424.0669   13.1222   469.9671  0.0000  300.6515   12551       1  3842505604
  del-n5000-k80-s55111   5000   80  1800.0009  1578.9307   21.5953   416.6425  0.0004  198.8050   12587       0   467804824
  del-n5000-k80-s55111   5000   80  1800.0065  1659.3040   19.8259   318.8478  0.0002  259.4812   12523       0   888468256
  del-n5000-k80-s55111   5000   80  1800.0015   743.1715   24.8011   285.3606  0.0007  196.1481   12551       0  1398371405
