              instance      n    k     time      ttb  cons_bal  cons_cmp          bal      cmp  repl  feas        seed
  del-n2500-k25-s36465   2500   25  1800.02  1011.21        NA        NA            0  345.854    23    23  2006630628
  del-n2500-k25-s42468   2500   25  1800.08  789.948        NA        NA            0  341.443    22    22  1494659684
  del-n2500-k25-s42468   2500   25  1800.04  874.463        NA        NA            0  348.561    22    22  3704433586
  del-n2500-k25-s42468   2500   25  1800.12  397.394        NA        NA            0  338.973    22    22   661323991
  del-n2500-k25-s42468   2500   25  1800.02  1346.46        NA        NA            0   341.54    22    22  4110571512
  del-n2500-k25-s42468   2500   25  1800.08  962.309        NA        NA            0  348.752    22    22   780194143
  del-n2500-k25-s42468   2500   25  1800.03  797.865        NA        NA            0  343.804    22    22   473502788
  del-n2500-k25-s42468   2500   25  1800.04  476.506        NA        NA            0  351.033    22    22  1793130889
  del-n2500-k25-s42468   2500   25  1800.02  78.3336        NA        NA            0  349.412    22    22   785828323
  del-n2500-k25-s42468   2500   25  1800.05  635.955        NA        NA            0  356.601    22    22  3190916094
  del-n2500-k25-s42468   2500   25   1800.1  1751.33        NA        NA            0  361.392    22    22  1341888134
  del-n2500-k40-s25162   2500   40  1800.08  1262.15        NA        NA            0  329.179    17     6   208692884
  del-n2500-k40-s25162   2500   40  1800.06  1477.44        NA        NA            0  399.542    17     3   278574428
  del-n2500-k40-s25162   2500   40  1800.07  1587.74        NA        NA            0  371.136    16     4  2148420993
  del-n2500-k40-s25162   2500   40  1800.01  105.022        NA        NA            0  320.797    17    10  2447778399
  del-n2500-k40-s25162   2500   40  1800.08  1052.44        NA        NA            0  341.213    17     5  1693180648
  del-n2500-k40-s25162   2500   40  1800.03   738.12        NA        NA            0   343.63    17     5  3423077443
  del-n2500-k40-s25162   2500   40  1800.06  740.689        NA        NA            0  299.689    17     8  2599992070
  del-n2500-k40-s25162   2500   40  1800.06  1477.77        NA        NA            0  334.641    17     8  1173406415
  del-n2500-k40-s25162   2500   40  1800.01  1369.94        NA        NA            0  335.957    17     6   119538871
  del-n2500-k40-s25162   2500   40  1800.02  421.494        NA        NA            0  306.335    17     4  2991265271
  del-n2500-k40-s32424   2500   40  1800.05   1518.8        NA        NA            0  284.467    17    17  2150319175
  del-n2500-k40-s32424   2500   40  1800.09  1118.55        NA        NA            0   284.57    17    17  2013142450
  del-n2500-k40-s32424   2500   40  1800.01  710.424        NA        NA            0  285.924    17    17    80386981
  del-n2500-k40-s32424   2500   40  1800.15  916.371        NA        NA            0  294.617    17    17  3264099759
  del-n2500-k40-s32424   2500   40  1800.01  1218.33        NA        NA            0  289.118    17    17  1236952283
  del-n2500-k40-s32424   2500   40  1800.16  1528.37        NA        NA            0  289.045    17    17  2321576074
  del-n2500-k40-s32424   2500   40  1800.15  1318.46        NA        NA            0  292.321    17    17  1548008374
  del-n2500-k40-s32424   2500   40  1800.15  305.441        NA        NA            0  286.619    17    17  3710576874
  del-n2500-k40-s32424   2500   40  1800.05   1526.2        NA        NA            0  289.301    17    17  2789511804
  del-n2500-k40-s32424   2500   40   1800.1   1724.9        NA        NA            0  292.578    17    17  3585626145
  del-n2500-k40-s37470   2500   40  1800.05  625.542        NA        NA            0  295.775    17    17  2790934607
  del-n2500-k40-s37470   2500   40  1800.05  1242.72        NA        NA            0  293.381    17    17  1470162025
  del-n2500-k40-s37470   2500   40  1800.03  1347.78        NA        NA            0  294.171    17    17  2760968412
  del-n2500-k40-s37470   2500   40  1800.01   414.47        NA        NA            0  301.289    17    17  4268599080
  del-n2500-k40-s37470   2500   40  1800.01  1760.24        NA        NA            0  301.918    17    17  2847187862
  del-n2500-k40-s37470   2500   40  1800.01  1660.76        NA        NA            0  292.882    17    17  1859372546
  del-n2500-k40-s37470   2500   40  1800.04  413.247        NA        NA            0  298.199    17    17  3302931966
  del-n2500-k40-s37470   2500   40  1800.02  1245.46        NA        NA            0  304.503    17    17  1074053621
  del-n2500-k40-s37470   2500   40  1800.03  622.333        NA        NA            0  299.642    17    17  1897498023
  del-n2500-k40-s37470   2500   40  1800.02  623.124        NA        NA            0  301.555    17    17  3644629192
  del-n2500-k40-s43853   2500   40  1800.01  1628.76        NA        NA            0  291.551    17    17   262973619
  del-n2500-k40-s43853   2500   40   1800.1  1631.43        NA        NA            0  280.351    17    17  1942465492
  del-n2500-k40-s43853   2500   40  1800.12  1020.52        NA        NA            0  285.275    17    17  3325265953
  del-n2500-k40-s43853   2500   40  1800.02  917.288        NA        NA            0  292.656    17    17   132622856
  del-n2500-k40-s43853   2500   40  1800.12   1021.6        NA        NA            0  287.906    17    17  3554112337
  del-n2500-k40-s43853   2500   40  1800.09   410.47        NA        NA            0  297.026    17    17  1392830990
  del-n2500-k40-s43853   2500   40  1800.05  1322.58        NA        NA            0  296.603    17    17  3376187407
  del-n2500-k40-s43853   2500   40  1800.08  1800.08        NA        NA            0   285.62    17    17  1947936086
  del-n2500-k40-s43853   2500   40  1800.05  1221.65        NA        NA            0  294.852    17    17  3111165625
  del-n2500-k40-s43853   2500   40  1800.16  1121.37        NA        NA            0  297.235    17    17   476580243
  del-n5000-k25-s17706   5000   25  1800.21  255.979        NA        NA            0   358.57     7     7  2527211360
  del-n5000-k25-s17706   5000   25  1800.12   1793.8        NA        NA            0  354.561     7     7  1655503526
  del-n5000-k25-s17706   5000   25  1800.53  772.502        NA        NA            0  359.125     6     6  3583690604
  del-n5000-k25-s17706   5000   25  1800.03   1791.5        NA        NA            0  348.587     7     7   798312114
  del-n5000-k25-s17706   5000   25  1800.06  1020.79        NA        NA            0  379.484     7     7  3702233097
  del-n5000-k25-s17706   5000   25  1800.38  1027.33        NA        NA            0  359.843     6     6  2420107012
  del-n5000-k25-s17706   5000   25  1800.16  1287.22        NA        NA            0  365.776     6     6   774843229
  del-n5000-k25-s17706   5000   25  1800.58  783.282        NA        NA            0  370.276     6     6  1402722149
  del-n5000-k25-s17706   5000   25  1800.12  1028.11        NA        NA            0  349.475     7     7  3008969783
  del-n5000-k25-s17706   5000   25  1800.28  1800.28        NA        NA            0  355.459     6     6  2638921101
  del-n5000-k25-s33654   5000   25  1800.02  245.607        NA        NA            0  357.892     7     7  3557749671
  del-n5000-k25-s33654   5000   25  1800.15   519.55        NA        NA            0  371.797     7     7  3623582732
  del-n5000-k25-s33654   5000   25  1800.15  1536.12        NA        NA            0  358.046     7     7  1578273639
