instance    n   k     time      ttb  cons_bal  cons_cmp  bal      cmp  repl  feas        seed
 d500-14  500  10     1800  1503.49        NA        NA    0  43.7127   365   365  3870728612
 d500-14  500  10     1800  977.475        NA        NA    0   43.904   368   367   851447198
 d500-14  500  10     1800  504.549        NA        NA    0  44.1142   369   368  4243783694
 d500-15  500  10  1800.01  37.4272        NA        NA    0  44.6743   383   382  3403849016
 d500-15  500  10     1800  98.0062        NA        NA    0  43.3503   383   382  1955894645
 d500-15  500  10     1800  1265.09        NA        NA    0  43.5762   383   383   473266504
 d500-15  500  10  1800.01  131.066        NA        NA    0  44.0923   383   382  3169402533
 d500-15  500  10     1800  1666.59        NA        NA    0  43.4073   383   382   427161453
 d500-15  500  10     1800  1271.37        NA        NA    0  43.9191   382   381  2178673576
 d500-15  500  10     1800  600.728        NA        NA    0  43.3967   383   383  3175143179
 d500-15  500  10     1800   885.39        NA        NA    0  43.6166   383   382  3435567965
 d500-15  500  10     1800  1170.13        NA        NA    0  43.7091   385   384  2398453481
 d500-15  500  10     1800  1122.29        NA        NA    0  44.6616   385   384  2751450186
 d500-16  500  10     1800  473.809        NA        NA    0   43.122   389   388   606619548
 d500-16  500  10     1800  1550.02        NA        NA    0  42.3779   389   388  2009658091
 d500-16  500  10     1800  258.299        NA        NA    0  42.3645   390   389  3853749966
 d500-16  500  10     1800  576.396        NA        NA    0   42.533   390   389  1447713666
 d500-16  500  10     1800  765.379        NA        NA    0  42.2433   390   390  1501582957
 d500-16  500  10     1800  404.401        NA        NA    0  42.3779   391   390   839892125
 d500-16  500  10  1800.01  1215.12        NA        NA    0   42.937   389   388  1162109387
 d500-16  500  10     1800  1568.39        NA        NA    0  42.9343   389   388  2236987696
 d500-16  500  10     1800  854.492        NA        NA    0  42.6671   389   389  2693255993
 d500-16  500  10     1800  175.986        NA        NA    0  42.6218   388   388  2687413431
 d500-17  500  10     1800   809.96        NA        NA    0  43.9162   359   359  1206844232
 d500-17  500  10  1800.01  868.359        NA        NA    0  43.8007   360   360    58062815
 d500-17  500  10     1800  489.515        NA        NA    0  43.6143   359   358  1164630405
